1913,Real estate,Chu Mang Yee & family,$1.7 B,China
1914,Investments,Liora Ofer,$1.7 B,Israel
1915,Agribusiness,Xu Yingzhuo,$1.7 B,China
1916,Payments software,Pieter van der Does,$1.7 B,Netherlands
1917,"Hotels, diversified",Faisal Bin Qassim Al Thani,$1.7 B,Qatar
1918,Mining,Sam Chong,$1.7 B,Australia
1919,Real estate development,Alain Taravella,$1.7 B,France
1920,Real estate,Jorge Perez,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Kevin Glazer,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Darcie Glazer Kassewitz,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Edward Glazer,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Bryan Glazer,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Joel Glazer,$1.7 B,United States
1921,"Manchester United, Tampa Bay Buccaneers",Avram Glazer,$1.7 B,United States
1921,Waffle House,Joe Rogers Jr,$1.7 B,United States
1921,Real estate,Vasily Anisimov,$1.7 B,Croatia
1929,Retail,Georg Haub,$1.7 B,Germany
1930,Mobile gaming,Luo Yuhao,$1.7 B,China
1931,Investments,Bill Gross,$1.7 B,United States
1932,Agriculture,Igor Khudokormov,$1.7 B,Russia
1933,Consumer goods,Amit Burman,$1.7 B,India
1934,Manufacturing,Ingrid Wu,$1.7 B,United States
1935,Energy services,Ian Wood & family,$1.7 B,United Kingdom
1936,Beer,Andres Santo Domingo,$1.7 B,United States
1937,Diversified,Shao Qinxiang,$1.7 B,China
1938,Real estate,Asok Kumar Hiranandani,$1.7 B,Singapore
1939,Private Equity,Adebayo Ogunlesi,$1.7 B,United States
1940,Diversified,Lorinc Meszaros,$1.7 B,Hungary
1941,Indian snacks,Shivratan Agarwal,$1.7 B,India
1942,Investments,Gretel Packer,$1.7 B,Australia
1943,Hotels,Toshio Motoya,$1.7 B,Japan
1944,Powdered metal,Jenny Lindén Urnes,$1.7 B,Sweden
1945,Industrial equipment,Mitchell Jacobson,$1.7 B,United States
1946,Fashion retail,Daniel Hirschfeld,$1.7 B,United States
1947,Consumer goods,Saket Burman,$1.7 B,United Kingdom
1948,"Petroleum, diversified",Aziz Akhannouch & family,$1.7 B,Morocco
1949,Telecom,Kenny Troutt,$1.7 B,United States
1950,Silicon,Huang Dawen,$1.7 B,Hong Kong
1951,Consumer products,Li Jianquan & family,$1.7 B,Hong Kong
1952,Retail,Artem Khachatryan,$1.6 B,Russia
1953,Electronics,C.C. Leung,$1.6 B,Taiwan
1954,Diversified,Elizabeth Sy,$1.6 B,Philippines
1955,Investments,Jeffrey Gundlach,$1.6 B,United States
1956,Insurance,Jayme Garfinkel & family,$1.6 B,Brazil
1957,DirecTV,Stanley Hubbard,$1.6 B,United States
1958,Medical technology,Friederike Braun-Luedicke,$1.6 B,Germany
1958,Medical technology,Bernhard Braun-Luedicke,$1.6 B,Germany
1958,Medical technology,Eva Maria Braun-Luedicke,$1.6 B,Germany
1961,Investments,Katharina Andresen,$1.6 B,Norway
1962,Snacks,Shiv Kishan Agrawal,$1.6 B,India
1963,Semiconductors,Archie Hwang,$1.6 B,Taiwan
1964,Investments,Nelson Peltz,$1.6 B,United States
1965,Oil refining,Paul Foster,$1.6 B,United States
1966,"Hotels, investments",Nicholas Pritzker,$1.6 B,United States
1967,Oil & gas,Daniel Chiu,$1.6 B,Hong Kong
1968,Banking,Wee Ee Cheong,$1.6 B,Singapore
1969,Banking,Ana Lucia de Mattos Barretto Villela,$1.6 B,Brazil
1970,Sports drink,Mike Repole,$1.6 B,United States
1971,Investments,Sue Gross,$1.6 B,United States
1972,Auto components,Naresh Jain,$1.6 B,India
1973,"Payments, banking",Kristo Käärmann,$1.6 B,Estonia
1974,Manufacturing,K.C. Liu,$1.6 B,Taiwan
1975,Flavorings,Liu Xiaodong,$1.6 B,China
1976,"Metals, investments",Evgeny (Eugene) Shvidler,$1.6 B,United States
1977,"Energy, real estate",Lin Fanlian,$1.6 B,China
1978,Cloud storage service,Drew Houston,$1.6 B,United States
1979,Battery components,Deng Weiming & family,$1.6 B,China
1980,Pharmaceuticals,Lam Kong,$1.6 B,China
1981,Data management,Jeffrey Michael & family,$1.6 B,United States
1982,Aviation,Kapil Bhatia,$1.6 B,India
1983,Kitchen appliances,Ren Jianhua,$1.6 B,China
1984,Software,Chi Yufeng,$1.6 B,China
1985,Biopharmaceuticals,Ulrike Baro,$1.6 B,Germany
1986,Auto parts,Suresh Krishna,$1.6 B,India
1987,Investments,Alexandra Andresen,$1.6 B,Norway
1988,Investments,Alpana Dangi,$1.6 B,India
1989,"Manufacturing, investment",Heloise Pratt,$1.6 B,Australia
1990,"Gold, coal mining",Konstantin Strukov & family,$1.6 B,Russia
1991,Toll roads,David Peñaloza Alanís,$1.6 B,Mexico
1992,Real estate,Chen Yung-tai,$1.6 B,Taiwan
1993,Real estate,Wang Zhenhua,$1.6 B,China
1994,Financial services,Sara George Muthoot,$1.6 B,India
1994,Financial services,George Jacob Muthoot,$1.6 B,India
1994,Financial services,George Thomas Muthoot,$1.6 B,India
1994,Financial services,George Alexander Muthoot,$1.6 B,India
1998,Pharmaceuticals,Liu Gexin & family,$1.6 B,China
1999,Solar systems,Dean Solon,$1.6 B,United States
2000,"Forestry, mining",Patricia Angelini Rossi,$1.6 B,Chile
2001,Real estate,Eduardo Costantini,$1.6 B,Argentina
2002,Generic drugs,Carlos Sanchez,$1.6 B,Brazil
2003,Banking,Sasson Dayan & family,$1.6 B,Brazil
2004,Financial services,Hemendra Kothari,$1.6 B,India
2005,"Elevators, escalators",Heikki Herlin,$1.6 B,Finland
2006,Real estate,Kwee Liong Phing,$1.6 B,Singapore
2006,Real estate,Kwee Liong Seen,$1.6 B,Singapore
2006,Real estate,Kwee Liong Keng,$1.6 B,Singapore
2006,Real estate,Kwee Liong Tek,$1.6 B,Singapore
2010,Retail,Sidney Kimmel,$1.6 B,United States
2011,Metal processing,Yuan Fugen & family,$1.6 B,China
2012,Gym equipment,Nerio Alessandri,$1.6 B,Italy
2013,Pharmaceutical,Leopoldo Espinosa Abdalá,$1.6 B,Mexico
2013,Pharmaceuticals,Fernando Espinosa Abdalá,$1.6 B,Mexico
2015,Steel tubes,Saroj Rani Gupta,$1.6 B,India
2016,Manufacturing,Liang Feng,$1.6 B,China
2017,Real estate,Ivan Chrenko,$1.6 B,Slovakia
2018,Real estate,Ben Ashkenazy,$1.6 B,United States
2019,Online gaming,Kim Jung-min,$1.6 B,South Korea
2019,Online gaming,Kim Jung-youn,$1.6 B,South Korea
2021,Investments,Farkhad Akhmedov,$1.6 B,Russia
2022,Telecom,Terence (Terry) Matthews,$1.6 B,Canada
2023,"Executive search, investments",David Hoffmann,$1.6 B,United States
2024,Logistics,Zhang Xiaojuan,$1.6 B,China
2025,Plastics,Mahaveer Prasad Taparia,$1.6 B,India
2026,Pig breeding,He Zuxun,$1.6 B,China
2027,Medical diagnostics,Arvind Lal,$1.6 B,India
2028,Investments,Leonid Simanovsky,$1.6 B,Russia
2029,Real estate,George Marcus,$1.6 B,United States
2030,"Loews, New York Giants",Laurie Tisch,$1.6 B,United States
2030,"Loews, New York Giants",Steven Tisch,$1.6 B,United States
2032,"Real estate, hotels",Kishin RK,$1.6 B,Singapore
2032,"Real estate, hotels",Raj Kumar,$1.6 B,Singapore
2034,Luxury goods,Paolo Bulgari,$1.6 B,Italy
2035,Sports,Toto Wolff,$1.6 B,Austria
2036,IT consulting,Bharat Desai,$1.6 B,United States
2037,Energy,Ali Metin Kazanci,$1.6 B,Turkey
2038,skincare,Zhang Liguo,$1.6 B,China
2039,Mobile payments,Jim McKelvey,$1.6 B,United States
2040,Biotech,Robert Langer,$1.5 B,United States
2041,Retail,Thomas Bruch,$1.5 B,Germany
2042,Smartphones,Li Wanqiang,$1.5 B,China
2043,Retail,Ron Sim,$1.5 B,Singapore
2044,Petrochemicals,Tseng Cheng,$1.5 B,Taiwan
2045,Fashion retail,Bernd Freier,$1.5 B,Germany
2046,Glass,Yu Qibing & family,$1.5 B,China
2047,Search engine,Arkady Volozh,$1.5 B,Russia
2048,Plastics,Shivratan Taparia,$1.5 B,India
2049,Diversified,Sebastian Kulczyk,$1.5 B,Poland
2050,"Real estate, diversified",Antonio Percassi,$1.5 B,Italy
2051,homebuilding,Patrick Zalupski,$1.5 B,United States
2052,Smartphones,Hong Feng,$1.5 B,China
2053,Roku,Anthony Wood,$1.5 B,United States
2054,Internet search,Melissa Ma,$1.5 B,China
2055,Money management,Alfred West Jr,$1.5 B,United States
2056,Finance,Angelo Koo,$1.5 B,Taiwan
2057,Air conditioning parts,Albert Nahmad,$1.5 B,United States
2058,Fine jewelry,Robert Mouawad,$1.5 B,Lebanon
2059,fintech,Cristina Junqueira,$1.5 B,Brazil
2060,Blockchain technology,Nikil Viswanathan,$1.5 B,United States
2060,Blockchain technology,Joe Lau,$1.5 B,United States
2062,Tire,Qin Long,$1.5 B,China
2063,Biopharmaceuticals,Christine Franken & family,$1.5 B,Germany
2064,Pharmaceuticals,Wu Yulan,$1.5 B,China
2065,Real estate,John Van Lieshout,$1.5 B,Australia
2066,Homebuilding,Itzhak Ezratti & family,$1.5 B,United States
2067,Finance services,Carsten Maschmeyer,$1.5 B,Germany
2068,Gap,Doris Fisher,$1.5 B,United States
2069,"Finance, real estate",Sandor Csanyi,$1.5 B,Hungary
2070,"Hotels, investments",Liesel Pritzker Simmons,$1.5 B,United States
2071,Communication equipment,Chen Zhisong,$1.5 B,China
2072,Diversified,Antti Aarnio-Wihuri,$1.5 B,Finland
2073,Electrodes,Federico De Nora,$1.5 B,Italy
2074,"Energy, banking, construction",Ahmet Calik,$1.5 B,Turkey
2075,"Real estate, hotels",Koh Wee Meng,$1.5 B,Singapore
2076,Packaging,Wu Lanlan & family,$1.5 B,China
2077,Sports,Jennifer Steinbrenner Swindal,$1.5 B,United States
2077,Sports,Hal Steinbrenner,$1.5 B,United States
2077,Sports,Jessica Steinbrenner,$1.5 B,United States
2080,Banking,Michiel Le Roux,$1.5 B,South Africa
2081,Conglomerate,Yi Dasheng,$1.5 B,China
2082,Bakery chain,Wu Zhigang & family,$1.5 B,China
2083,Batteries,Chen Qiongxiang,$1.5 B,China
2084,Software,Huang Shan,$1.5 B,China
2085,retail,Nikolay Fartushnyak,$1.5 B,Russia
2086,Measuring instruments,Tian Ming,$1.5 B,China
2087,Investments,Ben Navarro,$1.5 B,United States
2088,Coca-Cola bottler,Carmen Daurella Aguilera,$1.5 B,Spain
2089,"Shipping, real estate",Athanasios Martinos & family,$1.5 B,Greece
2090,Hedge funds,John Armitage,$1.5 B,Ireland
2091,"Investments, real estate",Igor Rotenberg,$1.5 B,Russia
2092,Messaging software,Stewart Butterfield,$1.5 B,Canada
2093,Diversified,Agustín Coppel Luken,$1.5 B,Mexico
2094,Semiconductor,Li Min,$1.5 B,China
2095,Financial services,Annalisa Doris,$1.5 B,Italy
2096,Asset management,Thomas von Koch,$1.5 B,Sweden
2097,Dental materials,Christoph Zeller,$1.5 B,Liechtenstein
2098,Financial services,Massimo Doris,$1.5 B,Italy
2099,Online games,Xu Zhenhua,$1.5 B,China
2099,Online games,Justin Yuan,$1.5 B,China
2101,"Fashion retail, investments",Barbara Benetton,$1.5 B,Italy
2102,Cable television,Alan Gerry,$1.5 B,United States
2103,Shoes,Alessandro Rosano,$1.5 B,Italy
2104,Hotels,William Heinecke,$1.5 B,Thailand
2105,Alcohol,Yuri Shefler,$1.5 B,Russia
2106,Healthcare IT,Jeff Tangney,$1.5 B,United States
2107,Beverages,Yao Kuizhang,$1.5 B,China
2108,Real estate services,Stephen Winn,$1.5 B,United States
2109,I.T.,Peter Kelly,$1.5 B,United Kingdom
2110,Hospitality,Lee Su-jin,$1.5 B,South Korea
2111,Oil,Vladimir Bogdanov,$1.5 B,Russia
2112,Software,Ivan Zhao,$1.5 B,Canada
2113,Energy and Utilities,Femi Otedola,$1.5 B,Nigeria
2114,Retail,Andrei Krivenko,$1.5 B,Russia
2115,Auto parts,Sunjay Kapur,$1.5 B,United States
2116,Mining,Dan Gertler,$1.5 B,Israel
2117,Snacks,Manohar Lal Agarwal,$1.5 B,India
2118,Investments,Ke Xiping & family,$1.5 B,China
2119,Finance,Rajesh Sharma,$1.5 B,India
2120,software,Nir Zuk,$1.5 B,United States
2121,"Investments, art",Carmen Thyssen,$1.5 B,Spain
2122,Tires,Yuan Zhongxue,$1.5 B,China
2123,"Movies, digital effects",Peter Jackson,$1.5 B,New Zealand
2124,Online recruitment,Peng Zhao,$1.5 B,China
2125,"Palm oil, property",Lau Cho Kun,$1.5 B,Malaysia
2126,Chemicals,Ruan Shuilong & family,$1.5 B,China
2127,"Real estate, manufacturing",John Bloor,$1.5 B,United Kingdom
2128,Express delivery,Lai Jianfa,$1.5 B,China
2129,Software,Eduard Kucera,$1.5 B,Czech Republic
2130,Finance,Gerald Schwartz,$1.5 B,Canada
2131,Healthcare,Li Li,$1.5 B,China
2132,Money management,Stephen Jarislowsky,$1.5 B,Canada
2133,Gambling products,Fredrik Österberg,$1.5 B,Sweden
2134,Pharmaceuticals,G.V. Prasad,$1.5 B,India
2135,Mining,Chris Wallin,$1.5 B,Australia
2136,Diversified,Lee Ho-jin,$1.5 B,South Korea
2137,Pharmaceuticals,Giammaria Giuliani,$1.5 B,Switzerland
2138,Pharmaceuticals,Gan Zhongru,$1.5 B,China
2139,Healthcare,Su Qingcan,$1.5 B,China
2140,Batteries,Wu Yingming,$1.5 B,China
2141,Hygiene products,Sze Man Bok,$1.5 B,China
2142,Pharmaceuticals,Mustafa Hamied,$1.5 B,India
2143,Biotech,Noubar Afeyan,$1.5 B,United States
2144,"Pharmaceuticals, diversified",Bulent Eczacibasi,$1.4 B,Turkey
2145,Tires,Onkar Kanwar,$1.4 B,India
2146,"Utilities, diversified",Romano Minozzi,$1.4 B,Italy
2147,Real estate,Masaaki Arai,$1.4 B,Japan
2148,Logistics,Nie Tengyun & family,$1.4 B,China
2149,Kansas City Chiefs,Sharron Hunt & family,$1.4 B,United States
2149,Kansas City Chiefs,Daniel Hunt & family,$1.4 B,United States
2149,Kansas City Chiefs,Clark Hunt & family,$1.4 B,United States
2149,Kansas City Chiefs,Lamar Hunt Jr & family,$1.4 B,United States
2149,baseball,Frank McCourt,$1.4 B,United States
2154,Smartphones,Zhu Zhaojiang,$1.4 B,China
2155,Pharmaceuticals,Mori Arkin,$1.4 B,Israel
2156,Manufacturing,Parakramsinh Jadeja,$1.4 B,India
2157,Drones,Swift Xie,$1.4 B,China
2158,"Steel, autoparts",Francisco Jose Riberas Mera,$1.4 B,Spain
2159,Semiconductor,Zhang Shilong & family,$1.4 B,China
2160,Pharmaceuticals,Randal J. Kirk,$1.4 B,United States
2161,Fashion retailer,Bernard Lewis & family,$1.4 B,United Kingdom
2162,Manufacturing,David McMurtry,$1.4 B,United Kingdom
2163,Electronic components,Yu Lili,$1.4 B,China
2164,Building materials,Igor Rybakov,$1.4 B,Russia
2164,Building materials,Sergei Kolesnikov,$1.4 B,Russia
2166,Pharmacies,Mario Verrocchi,$1.4 B,Australia
2167,Palm oil,Bachtiar Karim,$1.4 B,Indonesia
2168,Car rentals,Alexander Sixt,$1.4 B,Germany
2168,Car rentals,Konstantin Sixt,$1.4 B,Germany
2170,Real estate,Niranjan Hiranandani,$1.4 B,India
2171,Stock trading app,Baiju Bhatt,$1.4 B,United States
2172,Agribusiness,Ivan Savvidis & family,$1.4 B,Russia
2173,"Banking, insurance",Othman Benjelloun & family,$1.4 B,Morocco
2174,Drugstores,Brandt Louie,$1.4 B,Canada
2175,Construction equipment,Vijay Agarwal,$1.4 B,India
2176,electrical equipment,Zhou Liangzhang & family,$1.4 B,China
2177,Cloud computing,Jared Smith,$1.4 B,United States
2178,Insurance,Henry Engelhardt,$1.4 B,United States
2179,Banking,Lloyd Blankfein,$1.4 B,United States
2180,software,Steven Schuurman,$1.4 B,Netherlands
2181,Beer,Jim Koch,$1.4 B,United States
2182,Footwear,Horst Wortmann & family,$1.4 B,Germany
2183,Financial services,Lina Tombolato,$1.4 B,Italy
2184,Real Estate,M.R. Jaishankar,$1.4 B,India
2185,Flipkart,Binny Bansal,$1.4 B,India
2186,Medical technology,Johanna Braun,$1.4 B,Germany
2186,Medical technology,Karl Friedrich Braun,$1.4 B,Germany
2186,Medical technology,Anna Maria Braun,$1.4 B,Germany
2189,Software,Marius Nacht,$1.4 B,Israel
2190,Real estate,Vincent Lo,$1.4 B,Hong Kong
2191,Cargill,William MacMillan,$1.4 B,United States
2191,Cargill,Martha MacMillan,$1.4 B,United States
2191,Cargill,John MacMillan,$1.4 B,United States
2191,Cargill,Cargill MacMillan III,$1.4 B,United States
2195,Real Estate,Maxim Shubarev,$1.4 B,Russia
2196,Coking,Yang Xuegang,$1.4 B,China
2197,Household chemicals,Chen Kaichen,$1.4 B,China
2198,Pharmaceuticals,Ye Xiaoping,$1.4 B,China
2199,software,Christopher Stolte,$1.4 B,United States
2200,smartphones,Huang Jiangji,$1.4 B,Hong Kong
2201,Pet Food,Qin Hua,$1.4 B,China
2202,Data analytics,Ali Ghodsi,$1.4 B,Sweden
2202,"Construction, investments",Ayman Hariri,$1.4 B,Lebanon
2204,Real estate,Yu Peidi,$1.4 B,Hong Kong
2205,Robots,Brett Adcock,$1.4 B,United States
2206,"Construction, pipes, chemicals",Boris Rotenberg,$1.4 B,Russia
2207,home appliance stores,Igor Yakovlev,$1.4 B,Russia
2208,Chemicals,Li Jiaquan,$1.4 B,China
2209,Real estate,Gordon Wu,$1.4 B,Hong Kong
2210,Food,Wan Long,$1.4 B,China
2211,Automotive technology,Ziv Aviram,$1.4 B,Israel
2212,Consumer electronics,Gu Wei,$1.4 B,China
2213,Chemicals,Soegiarto Adikoesoemo,$1.4 B,Indonesia
2214,Construction materials,Li Weiguo,$1.4 B,China
2215,Pharmaceuticals,Lei Jufang,$1.4 B,China
2216,"Software, investments",Brad Keywell,$1.4 B,United States
2217,"Steel, investments",Juan Maria Riberas Mera,$1.4 B,Spain
2218,packaged food,Liu Weiping,$1.4 B,China
2219,Hospitals,Naresh Trehan,$1.4 B,India
2220,"Sugar, ethanol",Rubens Ometto Silveira Mello,$1.4 B,Brazil
2221,Home appliances,Fang Hongbo,$1.4 B,China
2222,Gambling products,Jens von Bahr,$1.4 B,Sweden
2223,Payroll processing,Chad Richison,$1.4 B,United States
2224,Lithium,Li Liangbin,$1.4 B,China
2225,Online games,Mark Pincus,$1.4 B,United States
2226,Shoes,Mario Moretti Polegato & family,$1.4 B,Italy
2227,Steel,Gao Xingjiang,$1.4 B,China
2228,Semiconductors,Weili Dai,$1.4 B,United States
2229,Real estate,Li Sze Lim,$1.4 B,Hong Kong
2230,Real estate,Wei Huang,$1.4 B,China
2231,Electrical components,Li Zhiyuan,$1.4 B,China
2232,Stock trading app,Vlad Tenev,$1.4 B,United States
2233,Investments,Alberto Cortina,$1.4 B,Spain
2234,Tyre manufacturing machinery,Zhang Gongyun,$1.4 B,China
2235,Online retail,Yusaku Maezawa,$1.4 B,Japan
2236,"Music, cosmetics",Rihanna,$1.4 B,Barbados
2237,"Chemicals, logistics",Xu Chuanhua & family,$1.4 B,China
2238,Shoes,Diego Della Valle,$1.4 B,Italy
2239,Medical technology,Ludwig Theodor Braun,$1.4 B,Germany
2240,textiles,Kenneth Lo,$1.4 B,United Kingdom
2241,Consumer goods,Pan Dong,$1.4 B,Canada
2242,Diversified,Kwek Leng Keow,$1.4 B,Singapore
2243,Food & beverage retailing,Shirley Kao,$1.4 B,Taiwan
2244,Diversified,Kwek Leng Peck,$1.4 B,Singapore
2245,"Movies, television",Tyler Perry,$1.4 B,United States
2246,Retail,Sergey Shnayder & family,$1.4 B,Russia
2247,Diversified,Neide Helena de Moraes,$1.4 B,Brazil
2247,Diversified,Jose Ermirio de Moraes Neto,$1.4 B,Brazil
2247,Diversified,Jose Roberto Ermirio de Moraes,$1.4 B,Brazil
2250,Nvidia,Harvey Jones,$1.4 B,United States
2251,Mining,Luo Yangyong & family,$1.4 B,China
2252,Software,Tope Awotona,$1.4 B,United States
2253,Cosmetics,Yoshiaki Yoshida,$1.3 B,Japan
2254,Software,Frederic Luddy,$1.3 B,United States
2255,Oil,Paul Novelly & family,$1.3 B,United States
2256,Software,Darwin Deason,$1.3 B,United States
2257,Investments,Joseph Steinberg,$1.3 B,United States
2258,Loews,James Tisch,$1.3 B,United States
2259,Real estate,Naomi Azrieli,$1.3 B,Canada
2259,Real estate,Sharon Azrieli,$1.3 B,Canada
2259,Real estate,Danna Azrieli,$1.3 B,Israel
2262,Retail,Nobutoshi Shimamura,$1.3 B,Japan
2263,Pharmacy,Vadim Yakunin,$1.3 B,Russia
2264,Hygiene products,Hui Lin Chit,$1.3 B,China
2265,Banking,Wee Ee Chao,$1.3 B,Singapore
2266,Hedge funds,Michael Steinhardt,$1.3 B,United States
2267,Banking,Wee Ee Lim,$1.3 B,Singapore
2268,Agrochemicals,Rajju Shroff,$1.3 B,India
2269,Real estate,Christopher Kwok,$1.3 B,Hong Kong
2270,Auto parts,Ke Guihua,$1.3 B,China
2271,Seaport,Michel Litvak,$1.3 B,Russia
2272,Real estate,Edward Kwok,$1.3 B,Hong Kong
2273,Real estate,Lin Dingqiang & family,$1.3 B,Hong Kong
2274,Retail,Adrian Paval,$1.3 B,Romania
2275,Pharmaceuticals,Xie Juhua & family,$1.3 B,China
2276,Steel,Jose Maria Aristrain,$1.3 B,Spain
2277,retail,Christoffel Wiese,$1.3 B,South Africa
2278,Iron ore mining,Lin Lairong & family,$1.3 B,China
2279,"Media, real estate",Krit Ratanarak,$1.3 B,Thailand
2280,Industrial Machinery,Mariana Voigt Schwartz Gomes,$1.3 B,Brazil
2281,Industrial Machinery,Eduardo Voigt Schwartz,$1.3 B,Brazil
2282,"Genentech, Apple",Art Levinson,$1.3 B,United States
2283,Jewelry,Zhou Zongwen & family,$1.3 B,China
2284,Software,Daniel Dines,$1.3 B,Romania
2285,Hotels,Petter Stordalen & family,$1.3 B,Norway
2286,gaming,Min-Liang Tan,$1.3 B,Singapore
2287,Spanx,Sara Blakely,$1.3 B,United States
2288,Medical equipment,Jin Lei & family,$1.3 B,China
2289,Software,Xue Xiangdong & family,$1.3 B,China
2290,Investments,Richard Kayne,$1.3 B,United States
2291,Poultry,Fu Guangming & family,$1.3 B,China
2292,"food, retail",Mustafa Latif Topbas,$1.3 B,Turkey
2293,"Batteries, investments",Michael Tojner,$1.3 B,Austria
2294,Casinos,Manuel Lao Hernández & family,$1.3 B,Spain
2295,Fisheries,Vitaly Orlov,$1.3 B,Russia
2296,Beverages,Nobutada Saji,$1.3 B,Japan
2297,Fitness clothing,Ben Francis,$1.3 B,United Kingdom
2298,Banking,Lillian Teh Li Ming,$1.3 B,Malaysia
2298,Banking,William Teh Lee Pang,$1.3 B,Malaysia
2298,Finance,Lillyn Teh Li Hua,$1.3 B,Malaysia
2298,Banking,Diona Teh Li Shian,$1.3 B,Malaysia
2302,Golf,Tiger Woods,$1.3 B,United States
2303,Reebok,Paul Fireman,$1.3 B,United States
2304,Investments,Seth Klarman,$1.3 B,United States
2305,Pharmaceuticals,Gao Yi & family,$1.3 B,China
2306,Pharmaceuticals,Rao Wei & family,$1.3 B,China
2307,Supermarkets,Zhang Wenzhong,$1.3 B,China
2308,"Investments, real estate",Elena Baturina,$1.3 B,Russia
2309,Agribusiness,Shao Genhuo,$1.3 B,China
2310,Power equipment,Nan Cunhui,$1.3 B,China
2311,Pharmaceuticals,Premchand Godha,$1.3 B,India
2312,E-commerce,Qu Miranda,$1.3 B,China
2312,E-commerce,Charlwin Mao,$1.3 B,China
2314,Lighting,Ulrich Mommert & family,$1.3 B,Austria
2315,Flooring,Jeffrey Lorberbaum,$1.3 B,United States
2316,"Food, retail",Denis Shtengelov,$1.3 B,Russia
2317,Retail,Yuri Karptsov,$1.3 B,Russia
2318,Investments,Jahm Najafi,$1.3 B,United States
2319,Real estate,Lin Chang Su-O,$1.3 B,Taiwan
2320,Music,Taylor Swift,$1.3 B,United States
2321,Aircraft leasing,Martin Moller Nielsen,$1.3 B,Denmark
2322,retail,Alexander Mikhalskiy,$1.3 B,Russia
2323,Electric vehicles,He Xiaopeng,$1.3 B,China
2324,"Engineering, automotive",Syed Mokhtar AlBukhary,$1.3 B,Malaysia
2325,Retail,Michael Krasny,$1.3 B,United States
2326,Mining,Angela Bennett,$1.3 B,Australia
2327,software,Roy Mann,$1.3 B,Israel
2328,Electronics,Dong Zengping,$1.3 B,China
2329,Retail,Dmitry Alexeyev,$1.3 B,Russia
2330,Semiconductors,Sehat Sutardja,$1.3 B,United States
2331,Diversified,Youssef Mansour,$1.3 B,Egypt
2332,Building materials,Karl Knauf,$1.3 B,Germany
2332,Building materials,Christine Knauf,$1.3 B,Germany
2334,Soy sauce,Li Xuhui,$1.3 B,China
2335,Retail,Hisako Yamamoto,$1.3 B,Japan
2335,Retail,Junro Ito,$1.3 B,Japan
2335,Retail,Yasuhisa Ito,$1.3 B,Japan
2338,Health products,Myron Wentz,$1.3 B,St. Kitts and Nevis
2339,,Ed Craven,$1.3 B,Australia
2340,Software,Li Zhongchu,$1.3 B,China
2341,Stock exchange,Michael Spencer,$1.3 B,United Kingdom
2342,electronics,Wu Zhongyi,$1.3 B,China
2343,Money management,Thomas Bailey,$1.3 B,United States
2344,Soy sauce,Lai Jianping,$1.3 B,China
2345,Fast fashion,Richard Saghian,$1.3 B,United States
2346,Pharmaceuticals,Jin Lei,$1.3 B,China
2347,Real estate,Huang Chulong,$1.3 B,Canada
2348,Banking,Frank Holding,$1.3 B,United States
2349,Cosmetics,Artur Grynbaum,$1.3 B,Brazil
2350,Medical equipment,Liu Fangyi,$1.3 B,China
2351,"Utilities, real estate",Su Suyu & family,$1.3 B,China
2352,Coal,Kiki Barki,$1.3 B,Indonesia
2353,Manufacturing,Wu Chung-yi,$1.3 B,Taiwan
2354,Construction materials,Andrei Molchanov,$1.3 B,Russia
2355,Finance,Eugene Wu,$1.3 B,Taiwan
2356,Printed circuit boards,Huang Xiaofen & family,$1.3 B,China
2357,Internet,Wu Xushun & family,$1.3 B,China
2358,Convenience stores,Réal Plourde,$1.3 B,Canada
2359,Computer games,Markus Persson,$1.3 B,Sweden
2360,medical equipment,Cheng Zhenghui,$1.3 B,China
2361,Quartz products,Chen Shibin,$1.3 B,China
2362,Frozen foods,Josef Boquoi & family,$1.3 B,Germany
2363,Paper manufacturing,Zhang Yin,$1.3 B,China
2364,asset management,Hartley Rogers,$1.3 B,United States
2365,Real estate,Sam Tarascio,$1.3 B,Australia
2366,Investments,Alberto Alcocer,$1.3 B,Spain
2367,Tiles,Ashok Kajaria,$1.3 B,India
2368,Software,Shashishekar Pandit,$1.3 B,India
2369,Waste management,Fumio Kaneko,$1.3 B,Japan
2370,"Pharmaceuticals, diversified",Faruk Eczacibasi,$1.3 B,Turkey
2371,Battery separators,Paul Lee,$1.3 B,United States
2372,Mutual funds,Michael Lee-Chin,$1.3 B,Canada
2373,investments,John Phillips,$1.3 B,Canada
2373,investments,Catherine Phillips,$1.3 B,Canada
2375,Hospitals,Mehmet Aydinlar,$1.3 B,Turkey
2376,Media,Eleonora Berlusconi,$1.3 B,Italy
2377,,Bijan Tehrani,$1.3 B,United States
2378,Retail,Hisao Nagata,$1.3 B,Japan
2379,Media,Barbara Berlusconi,$1.3 B,Italy
2379,Media,Luigi Berlusconi,$1.3 B,Italy
2381,Stationery,Chen Huwen,$1.3 B,China
2382,Industrial equipment,Chang Jianming & family,$1.3 B,China
2383,Hotels,Bruce Mathieson,$1.3 B,Australia
2384,Electronics,Allan Wong,$1.3 B,Hong Kong
